"component_file","component_group","component_kind","audit_risk","duplicate_group","incomplete_markers","disposition","canonicalTarget","decisionBasis"
"components/feed/music-post.tsx","Feed & social","Feature component","low","","0","keep","components/feed/music-post.tsx","Retain and verify against the shared component definition of done."
"components/feed/post-card-modern.tsx","Feed & social","Card / item","low","","0","keep","components/feed/post-card-modern.tsx","Retain and verify against the shared component definition of done."
"components/feed/post-card.tsx","Feed & social","Card / item","high","","1","hide","components/feed/post-card.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/feed/post-creator.tsx","Feed & social","Form / editor","high","","1","hide","components/feed/post-creator.tsx","Contains explicit incomplete/mock markers; do not mount on canonical production routes."
"components/feed/robust-post-creator.tsx","Feed & social","Form / editor","medium","","0","keep","components/feed/robust-post-creator.tsx","Retain and verify against the shared component definition of done."
"components/feed/rss-news-item.tsx","Feed & social","Card / item","low","","0","keep","components/feed/rss-news-item.tsx","Retain and verify against the shared component definition of done."
"components/feed/simple-feed.tsx","Feed & social","Feature component","low","","0","keep","components/feed/simple-feed.tsx","Retain and verify against the shared component definition of done."
"components/feed/social-feed.tsx","Feed & social","Form / editor","high","","0","keep","components/feed/social-feed.tsx","Canonical component retained but requires audit remediation/decomposition."
"components/feed/start-conversation-button.tsx","Feed & social","Feature component","low","","0","keep","components/feed/start-conversation-button.tsx","Retain and verify against the shared component definition of done."
"components/feed/streamlined-feed.tsx","Feed & social","Feature component","medium","","0","keep","components/feed/streamlined-feed.tsx","Retain and verify against the shared component definition of done."
"components/feed/virtualized-content-list.tsx","Feed & social","Collection / operational view","low","","0","keep","components/feed/virtualized-content-list.tsx","Retain and verify against the shared component definition of done."
"components/forms/application-form.tsx","Shared / Other","Form / editor","low","","0","keep","components/forms/application-form.tsx","Retain and verify against the shared component definition of done."
"components/forums/comment-composer.tsx","Shared / Other","Feature component","low","","0","keep","components/forums/comment-composer.tsx","Retain and verify against the shared component definition of done."
"components/forums/forum-thread-card.tsx","Shared / Other","Card / item","low","","0","keep","components/forums/forum-thread-card.tsx","Retain and verify against the shared component definition of done."
"components/forums/quick-thread-composer.tsx","Shared / Other","Form / editor","low","","0","keep","components/forums/quick-thread-composer.tsx","Retain and verify against the shared component definition of done."
"components/forums/subscribe-toggle.tsx","Shared / Other","Feature component","low","","0","keep","components/forums/subscribe-toggle.tsx","Retain and verify against the shared component definition of done."
"components/forums/thread-card-v2.tsx","Shared / Other","Card / item","low","","0","keep","components/forums/thread-card-v2.tsx","Retain and verify against the shared component definition of done."
"components/forums/thread-composer-v2.tsx","Shared / Other","Form / editor","low","","0","keep","components/forums/thread-composer-v2.tsx","Retain and verify against the shared component definition of done."
"components/forums/vote-button.tsx","Shared / Other","Feature component","low","","0","keep","components/forums/vote-button.tsx","Retain and verify against the shared component definition of done."
"components/general-profile-setup.tsx","Shared / Other","Form / editor","low","","0","keep","components/general-profile-setup.tsx","Retain and verify against the shared component definition of done."
"components/header.tsx","Shared / Other","Navigation / shell","low","","0","keep","components/header.tsx","Retain and verify against the shared component definition of done."
"components/hiring/admin-job-posting-wizard.tsx","Hiring & workforce","Form / editor","low","","0","keep","components/hiring/admin-job-posting-wizard.tsx","Retain and verify against the shared component definition of done."
"components/hiring/applicant-profile-snapshot-view.tsx","Hiring & workforce","Feature component","low","","0","keep","components/hiring/applicant-profile-snapshot-view.tsx","Retain and verify against the shared component definition of done."
