coverage_id,persona,stage,goal_id,goal,platform,scenario,entry_route_hint,receiving_actor,expected_persisted_result,owner_domain,shipping_state,status,campaign_id,deployed_sha,actor_ids,before_state,after_state,evidence,finding_id,receiver_evidence,scope_decision_task,scope_approver
MOB-CAT-EVENT_DISCOVERY-IOS-ACCESSIBILITY,customer,discovery,MOB-CAT-event-discovery,Find the published campaign event and inspect ticket availability,ios,accessibility,mobile /events → /events/[id],organization,Event details and availability match the organizer's published state,discover,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-EVENT_DISCOVERY-IOS-HANDOFF,customer,discovery,MOB-CAT-event-discovery,Find the published campaign event and inspect ticket availability,ios,cross_actor_handoff,mobile /events → /events/[id],organization,Event details and availability match the organizer's published state,discover,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-EVENT_DISCOVERY-ANDROID-SUCCESS,customer,discovery,MOB-CAT-event-discovery,Find the published campaign event and inspect ticket availability,android,success,mobile /events → /events/[id],organization,Event details and availability match the organizer's published state,discover,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-EVENT_DISCOVERY-ANDROID-EMPTY,customer,discovery,MOB-CAT-event-discovery,Find the published campaign event and inspect ticket availability,android,empty_state,mobile /events → /events/[id],organization,Event details and availability match the organizer's published state,discover,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-EVENT_DISCOVERY-ANDROID-PERSISTENCE,customer,discovery,MOB-CAT-event-discovery,Find the published campaign event and inspect ticket availability,android,persistence,mobile /events → /events/[id],organization,Event details and availability match the organizer's published state,discover,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-EVENT_DISCOVERY-ANDROID-ACCESSIBILITY,customer,discovery,MOB-CAT-event-discovery,Find the published campaign event and inspect ticket availability,android,accessibility,mobile /events → /events/[id],organization,Event details and availability match the organizer's published state,discover,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-EVENT_DISCOVERY-ANDROID-HANDOFF,customer,discovery,MOB-CAT-event-discovery,Find the published campaign event and inspect ticket availability,android,cross_actor_handoff,mobile /events → /events/[id],organization,Event details and availability match the organizer's published state,discover,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-IOS-SUCCESS,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,ios,success,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-IOS-INVALID,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,ios,invalid_input,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-IOS-CANCEL_RETRY,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,ios,cancel_or_retry,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-IOS-NOTIFICATION,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,ios,notification,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-IOS-PERSISTENCE,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,ios,persistence,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-IOS-ACCESSIBILITY,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,ios,accessibility,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-IOS-AUTHORIZATION,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,ios,unauthorized,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-IOS-HANDOFF,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,ios,cross_actor_handoff,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-ANDROID-SUCCESS,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,android,success,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-ANDROID-INVALID,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,android,invalid_input,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-ANDROID-CANCEL_RETRY,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,android,cancel_or_retry,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-ANDROID-NOTIFICATION,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,android,notification,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-ANDROID-PERSISTENCE,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,android,persistence,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-ANDROID-ACCESSIBILITY,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,android,accessibility,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-ANDROID-AUTHORIZATION,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,android,unauthorized,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-TICKET_CHECKOUT-ANDROID-HANDOFF,customer,sell,MOB-CAT-ticket-checkout,Buy a campaign ticket in Stripe test mode and return to the app,android,cross_actor_handoff,mobile /events/[id] → /checkout,organization,"Server verified completion, buyer confirmation, and seller order agree",ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-CHECKOUT_RECOVERY-IOS-SUCCESS,customer,sell,MOB-CAT-checkout-recovery,Cancel or fail a test checkout and retry,ios,success,mobile /checkout,organization,No false completion or duplicate order; retry remains available,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-CHECKOUT_RECOVERY-IOS-INVALID,customer,sell,MOB-CAT-checkout-recovery,Cancel or fail a test checkout and retry,ios,invalid_input,mobile /checkout,organization,No false completion or duplicate order; retry remains available,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-CHECKOUT_RECOVERY-IOS-CANCEL_RETRY,customer,sell,MOB-CAT-checkout-recovery,Cancel or fail a test checkout and retry,ios,cancel_or_retry,mobile /checkout,organization,No false completion or duplicate order; retry remains available,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-CHECKOUT_RECOVERY-IOS-PERSISTENCE,customer,sell,MOB-CAT-checkout-recovery,Cancel or fail a test checkout and retry,ios,persistence,mobile /checkout,organization,No false completion or duplicate order; retry remains available,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-CHECKOUT_RECOVERY-IOS-ACCESSIBILITY,customer,sell,MOB-CAT-checkout-recovery,Cancel or fail a test checkout and retry,ios,accessibility,mobile /checkout,organization,No false completion or duplicate order; retry remains available,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-CHECKOUT_RECOVERY-IOS-HANDOFF,customer,sell,MOB-CAT-checkout-recovery,Cancel or fail a test checkout and retry,ios,cross_actor_handoff,mobile /checkout,organization,No false completion or duplicate order; retry remains available,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-CHECKOUT_RECOVERY-ANDROID-SUCCESS,customer,sell,MOB-CAT-checkout-recovery,Cancel or fail a test checkout and retry,android,success,mobile /checkout,organization,No false completion or duplicate order; retry remains available,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-CHECKOUT_RECOVERY-ANDROID-INVALID,customer,sell,MOB-CAT-checkout-recovery,Cancel or fail a test checkout and retry,android,invalid_input,mobile /checkout,organization,No false completion or duplicate order; retry remains available,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-CHECKOUT_RECOVERY-ANDROID-CANCEL_RETRY,customer,sell,MOB-CAT-checkout-recovery,Cancel or fail a test checkout and retry,android,cancel_or_retry,mobile /checkout,organization,No false completion or duplicate order; retry remains available,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-CHECKOUT_RECOVERY-ANDROID-PERSISTENCE,customer,sell,MOB-CAT-checkout-recovery,Cancel or fail a test checkout and retry,android,persistence,mobile /checkout,organization,No false completion or duplicate order; retry remains available,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-CHECKOUT_RECOVERY-ANDROID-ACCESSIBILITY,customer,sell,MOB-CAT-checkout-recovery,Cancel or fail a test checkout and retry,android,accessibility,mobile /checkout,organization,No false completion or duplicate order; retry remains available,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-CHECKOUT_RECOVERY-ANDROID-HANDOFF,customer,sell,MOB-CAT-checkout-recovery,Cancel or fail a test checkout and retry,android,cross_actor_handoff,mobile /checkout,organization,No false completion or duplicate order; retry remains available,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_APPROVE-IOS-SUCCESS,venue_manager,plan,MOB-CAT-booking-approve,Approve a campaign booking request,ios,success,mobile /bookings,organization,Both sides show the approved state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_APPROVE-IOS-EMPTY,venue_manager,plan,MOB-CAT-booking-approve,Approve a campaign booking request,ios,empty_state,mobile /bookings,organization,Both sides show the approved state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_APPROVE-IOS-NOTIFICATION,venue_manager,plan,MOB-CAT-booking-approve,Approve a campaign booking request,ios,notification,mobile /bookings,organization,Both sides show the approved state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_APPROVE-IOS-PERSISTENCE,venue_manager,plan,MOB-CAT-booking-approve,Approve a campaign booking request,ios,persistence,mobile /bookings,organization,Both sides show the approved state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_APPROVE-IOS-ACCESSIBILITY,venue_manager,plan,MOB-CAT-booking-approve,Approve a campaign booking request,ios,accessibility,mobile /bookings,organization,Both sides show the approved state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_APPROVE-IOS-AUTHORIZATION,venue_manager,plan,MOB-CAT-booking-approve,Approve a campaign booking request,ios,unauthorized,mobile /bookings,organization,Both sides show the approved state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_APPROVE-ANDROID-SUCCESS,venue_manager,plan,MOB-CAT-booking-approve,Approve a campaign booking request,android,success,mobile /bookings,organization,Both sides show the approved state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_APPROVE-ANDROID-EMPTY,venue_manager,plan,MOB-CAT-booking-approve,Approve a campaign booking request,android,empty_state,mobile /bookings,organization,Both sides show the approved state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_APPROVE-ANDROID-NOTIFICATION,venue_manager,plan,MOB-CAT-booking-approve,Approve a campaign booking request,android,notification,mobile /bookings,organization,Both sides show the approved state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_APPROVE-ANDROID-PERSISTENCE,venue_manager,plan,MOB-CAT-booking-approve,Approve a campaign booking request,android,persistence,mobile /bookings,organization,Both sides show the approved state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_APPROVE-ANDROID-ACCESSIBILITY,venue_manager,plan,MOB-CAT-booking-approve,Approve a campaign booking request,android,accessibility,mobile /bookings,organization,Both sides show the approved state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_APPROVE-ANDROID-AUTHORIZATION,venue_manager,plan,MOB-CAT-booking-approve,Approve a campaign booking request,android,unauthorized,mobile /bookings,organization,Both sides show the approved state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_REJECT-IOS-SUCCESS,venue_manager,plan,MOB-CAT-booking-reject,Reject a separate campaign booking request,ios,success,mobile /bookings,organization,Both sides show the rejected state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_REJECT-IOS-CANCEL_RETRY,venue_manager,plan,MOB-CAT-booking-reject,Reject a separate campaign booking request,ios,cancel_or_retry,mobile /bookings,organization,Both sides show the rejected state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_REJECT-IOS-NOTIFICATION,venue_manager,plan,MOB-CAT-booking-reject,Reject a separate campaign booking request,ios,notification,mobile /bookings,organization,Both sides show the rejected state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_REJECT-IOS-PERSISTENCE,venue_manager,plan,MOB-CAT-booking-reject,Reject a separate campaign booking request,ios,persistence,mobile /bookings,organization,Both sides show the rejected state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_REJECT-IOS-ACCESSIBILITY,venue_manager,plan,MOB-CAT-booking-reject,Reject a separate campaign booking request,ios,accessibility,mobile /bookings,organization,Both sides show the rejected state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
MOB-CAT-BOOKING_REJECT-IOS-AUTHORIZATION,venue_manager,plan,MOB-CAT-booking-reject,Reject a separate campaign booking request,ios,unauthorized,mobile /bookings,organization,Both sides show the rejected state after restart,venue,needs_ui_confirmation,not_run,,,,,,,,,,
